time,LT,HTR,WM,FR,DW 
1303312076,0,1,0,0,2
1303312093,0,1,0,0,2
1303312116,0,1,0,1,2
1303312133,0,1,0,1,2
1303312150,0,1,0,1,2
1303312173,0,1,0,0,2
1303312190,0,1,0,0,2
1303312207,0,1,0,0,2
1303312224,0,1,0,0,2
1303312247,0,1,0,1,2
1303312264,0,1,0,0,2
1303312281,0,1,0,0,2
1303312304,0,1,0,0,2
1303312322,0,1,0,0,2
1303312338,0,1,0,0,2
1303312361,0,1,0,0,1
1303312379,0,1,0,1,2
1303312396,0,1,0,0,2
1303312418,0,1,0,1,2
1303312435,0,1,0,1,2
1303312453,0,1,0,0,2
1303312475,0,1,0,0,2
1303312492,0,1,0,1,2
1303312509,0,1,0,0,2
1303312532,0,1,0,0,2
1303312550,0,1,0,0,2
1303312567,0,1,0,0,2
1303312584,0,1,0,0,2
1303312606,0,1,0,1,2
1303312623,0,1,0,0,2
1303312640,0,1,0,0,2
1303312663,0,1,0,0,2
1303312680,0,1,0,0,2
1303312697,0,1,0,1,1
1303312719,0,1,0,0,1
1303312736,0,1,0,0,2
1303312754,0,1,0,0,2
1303312776,0,0,0,0,2
1303312793,0,1,0,0,2
1303312811,0,1,0,1,2
1303312833,0,1,0,121,2
1303312851,0,1,0,135,2
1303312868,0,1,0,132,2
1303312885,0,1,0,128,2
1303312908,0,1,0,125,2
1303312925,0,1,0,123,1
1303312942,0,1,0,122,2
1303312964,0,1,0,120,1
1303312982,0,1,0,116,2
1303312999,0,1,0,120,2
1303313022,0,1,0,118,2
1303313038,0,1,0,119,2
1303313056,0,1,0,119,2
1303313079,0,1,0,117,2
1303313096,0,1,0,117,2
1303313113,0,1,0,116,2
1303313136,0,1,0,118,2
1303313154,0,1,0,118,2
1303313171,0,1,0,117,2
1303313194,0,1,0,116,2
1303313211,0,1,0,117,2
1303313228,0,1,0,115,2
1303313251,0,1,0,116,2
1303313268,0,1,0,116,2
1303313286,0,1,0,115,1
1303313302,0,1,0,115,2
1303313325,0,1,0,114,2
1303313342,0,1,0,114,2
1303313359,0,1,0,115,2
1303313382,0,1,0,117,2
1303313399,0,1,0,115,2
1303313417,0,1,0,114,2
1303313440,0,1,0,114,2
1303313458,0,1,0,0,2
1303313475,0,1,0,1,2
1303313497,0,1,0,0,2
1303313514,0,1,0,0,2
1303313531,0,1,0,1,2
1303313553,0,1,0,0,2
1303313570,0,1,0,0,2
1303313587,0,1,0,1,2
1303313605,0,1,0,0,2
1303313627,0,1,0,0,2
1303313644,0,1,0,0,2
1303313661,0,1,0,0,2
1303313684,0,1,0,0,2
1303313701,0,1,0,0,2
1303313718,0,1,0,0,2
1303313741,0,1,0,0,2
1303313758,0,1,0,0,2
1303313775,0,1,0,1,2
1303313797,0,1,0,0,2
1303313831,0,1,0,1,2
1303313854,0,1,0,0,2
1303313871,0,1,0,0,2
1303313888,0,1,0,0,2
1303313905,0,1,0,0,2
1303313927,0,1,0,0,2
1303313944,0,1,0,0,2
1303313962,0,1,0,0,2
1303313984,0,1,0,0,2
1303314001,0,1,0,1,2
1303314018,0,1,0,0,2
1303314041,0,1,0,0,2
1303314058,0,1,0,0,2
1303314075,0,1,0,0,2
1303314098,0,1,0,0,2
1303314116,0,1,0,0,2
1303314133,0,1,0,0,2
1303314155,0,1,0,0,2
1303314172,0,1,0,0,1
1303314189,0,1,0,0,2
1303314212,0,1,0,0,2
1303314228,0,1,0,0,2
1303314246,0,1,0,0,2
1303314263,0,1,0,0,2
1303314286,0,1,0,0,2
1303314303,0,1,0,1,2
1303314320,0,1,0,1,2
1303314343,0,1,0,1,2
1303314360,0,1,0,1,2
1303314377,0,1,0,1,2
1303314399,0,1,0,0,2
1303314417,0,1,0,1,2
1303314434,0,1,0,1,2
1303314456,0,1,0,0,2
1303314473,0,1,0,1,2
1303314491,0,1,0,0,2
1303314513,0,1,0,0,2
1303314530,0,1,0,0,2
1303314547,0,1,0,0,2
1303314564,0,1,0,0,2
1303314587,0,1,0,1,2
1303314603,0,1,0,0,2
1303314621,0,1,0,0,2
1303314643,0,1,0,1,2
1303314660,0,1,0,1,2
1303314677,0,1,0,1,2
1303314700,0,1,0,0,2
1303314717,0,1,0,0,2
1303314734,0,1,0,0,2
1303314756,0,1,0,0,1
1303314774,0,1,0,0,2
1303314791,0,1,0,0,2
1303314813,0,1,0,0,2
1303314830,0,1,0,1,2
1303314848,0,1,0,0,2
1303314865,0,1,0,0,2
1303314887,0,1,0,1,2
1303314904,0,1,0,1,2
1303314922,0,1,0,0,2
1303314944,0,1,0,1,2
1303314961,0,1,0,0,2
1303314978,0,1,0,1,2
1303315001,0,1,0,1,2
1303315018,0,1,0,0,2
1303315035,0,1,0,0,2
1303315058,0,1,0,0,2
1303315075,0,1,0,1,2
1303315093,0,1,0,1,2
1303315116,0,1,0,1,2
1303315133,0,1,0,1,2
1303315150,0,1,0,0,2
1303315173,0,1,0,0,2
1303315190,0,1,0,0,2
1303315207,0,1,0,126,2
1303315224,0,1,0,134,2
1303315247,0,1,0,132,2
1303315266,0,1,0,129,2
1303315283,0,1,0,124,2
1303315305,0,1,0,120,2
1303315323,0,1,0,119,2
1303315340,0,1,0,121,2
1303315363,0,1,0,119,2
1303315381,0,1,0,119,2
1303315398,0,1,0,119,2
1303315420,0,1,0,119,2
1303315437,0,1,0,118,2
1303315455,0,1,0,119,2
1303315478,0,1,0,118,2
1303315496,0,1,0,117,2
1303315513,0,1,0,116,2
1303315535,0,0,0,117,2
1303315552,0,1,0,115,2
1303315569,0,1,0,115,2
1303315592,0,1,0,118,2
1303315609,0,1,0,115,2
1303315627,0,1,0,115,2
1303315644,0,1,0,115,2
1303315667,0,1,0,115,2
1303315684,0,1,0,114,2
1303315702,0,1,0,116,2
1303315723,0,1,0,115,2
1303315741,0,1,0,115,2
1303315758,0,1,0,115,2
1303315781,0,1,0,115,2
1303315798,0,1,0,114,2
1303315815,0,1,0,115,2
1303315838,0,1,0,0,2
1303315855,0,1,0,0,2
1303315872,0,1,0,0,2
1303315895,0,1,0,0,2
1303315912,0,1,0,0,2
1303315929,0,1,0,0,2
1303315952,0,1,0,0,2
1303315969,0,1,0,0,2
1303315986,0,1,0,0,2
1303316003,0,1,0,0,2
1303316025,0,1,0,0,2
1303316042,0,1,0,0,2
1303316060,0,1,0,0,2
1303316082,0,1,0,0,2
1303316099,0,1,0,0,2
1303316116,0,1,0,0,2
1303316139,0,1,0,0,2
1303316156,0,1,0,1,2
1303316173,0,1,0,0,2
1303316196,0,1,0,0,2
1303316213,0,1,0,0,2
1303316231,0,1,0,0,2
1303316253,0,1,0,0,2
1303316270,0,1,0,1,2
1303316287,0,1,0,1,2
1303316305,0,1,0,0,2
1303316327,0,1,0,0,2
1303316344,0,1,0,0,2
1303316362,0,1,0,0,2
1303316384,0,1,0,0,2
1303316401,0,1,0,0,2
1303316418,0,1,0,0,2
1303316441,0,1,0,0,2
1303316458,0,1,0,0,2
1303316475,0,1,0,0,2
1303316497,0,1,0,0,2
1303316514,0,1,0,0,2
1303316532,0,1,0,0,2
1303316554,0,1,0,0,2
1303316571,0,1,0,0,2
1303316588,0,1,0,0,2
1303316611,0,1,0,0,2
1303316628,0,1,0,1,2
1303316645,0,1,0,0,2
1303316662,0,1,0,0,2
1303316685,0,1,0,1,2
1303316702,0,1,0,0,2
1303316719,0,1,0,0,2
1303316742,0,1,0,0,2
1303316759,0,1,0,0,2
1303316777,0,1,0,0,2
1303316799,0,1,0,0,2
1303316816,0,1,0,0,2
1303316833,0,1,0,0,2
1303316856,0,1,0,0,2
1303316873,0,1,0,1,2
1303316890,0,1,0,0,2
1303316913,0,1,0,0,2
1303316930,0,1,0,1,2
1303316947,0,1,0,0,2
1303316965,0,0,0,0,2
1303316987,0,1,0,0,2
1303317005,0,1,0,0,2
1303317022,0,1,0,0,2
1303317044,0,1,0,0,2
1303317061,0,1,0,1,2
1303317079,0,1,0,0,2
1303317101,0,1,0,0,2
1303317118,0,1,0,0,2
1303317135,0,1,0,0,2
1303317158,0,1,0,0,2
1303317175,0,1,0,0,2
1303317192,0,1,0,1,2
1303317215,0,1,0,0,2
1303317232,0,1,0,0,2
1303317250,0,1,0,1,2
1303317272,0,1,0,0,2
1303317289,0,1,0,0,2
1303317306,0,1,0,0,2
1303317323,0,1,0,0,2
1303317346,0,1,0,0,2
1303317363,0,1,0,1,2
1303317380,0,1,0,0,2
1303317403,0,1,0,1,2
1303317421,0,1,0,0,2
1303317438,0,1,0,0,2
1303317460,0,1,0,1,2
1303317477,0,1,0,0,2
1303317494,0,1,0,1,2
1303317516,0,1,0,0,2
1303317534,0,1,0,0,2
1303317551,0,1,0,0,2
1303317574,0,1,0,135,2
1303317591,0,1,0,135,2
1303317608,0,1,0,130,2
1303317631,0,1,0,127,2
1303317649,0,1,0,122,2
1303317666,0,1,0,119,2
1303317683,0,1,0,120,2
1303317705,0,1,0,121,2
1303317723,0,1,0,118,2
1303317740,0,1,0,119,2
1303317762,0,1,0,118,2
1303317780,0,1,0,118,2
1303317798,0,1,0,118,2
1303317820,0,1,0,118,2
1303317837,0,1,0,117,2
1303317854,0,1,0,117,2
1303317877,0,1,0,118,2
1303317894,0,1,0,117,2
1303317911,0,1,0,118,2
1303317933,0,1,0,115,2
1303317951,0,1,0,117,2
1303317968,0,1,0,117,2
1303317985,0,1,0,115,2
1303318007,0,1,0,115,2
1303318025,0,1,0,115,2
1303318042,0,1,0,115,2
1303318064,0,1,0,116,2
1303318081,0,1,0,114,2
1303318099,0,1,0,114,2
1303318122,0,1,0,114,2
1303318140,0,1,0,114,2
1303318157,0,1,0,116,2
1303318180,0,1,0,114,2
1303318197,0,1,0,0,2
1303318214,0,1,0,0,2
1303318237,0,1,0,0,2
1303318254,0,1,0,1,2
1303318271,0,1,0,1,2
1303318294,0,1,0,0,2
1303318311,0,1,0,0,2
1303318328,0,1,0,0,2
1303318345,0,1,0,0,2
1303318367,0,1,0,1,2
1303318385,0,1,0,0,2
1303318402,0,1,0,1,2
1303318424,0,1,0,0,2
1303318441,0,1,0,0,2
1303318458,0,1,0,0,2
1303318481,0,1,0,0,2
1303318498,0,1,0,0,2
1303318515,0,1,0,0,2
1303318538,0,1,0,0,2
1303318555,0,1,0,0,2
1303318572,0,1,0,0,2
1303318595,0,1,0,1,2
1303318612,0,1,0,1,2
1303318629,0,1,0,0,2
1303318651,0,1,0,0,2
1303318668,0,1,0,1,2
1303318686,0,1,0,1,2
1303318703,0,1,0,0,2
1303318726,0,1,0,0,2
1303318742,0,1,0,0,2
1303318760,0,1,0,0,2
1303318782,0,1,0,0,2
1303318800,0,1,0,0,2
1303318817,0,1,0,0,2
1303318840,0,1,0,0,2
1303318857,0,1,0,0,2
1303318874,0,1,0,0,2
1303318896,0,1,0,0,2
1303318913,0,1,0,1,2
1303318931,0,1,0,0,2
1303318953,0,1,0,0,2
1303318970,0,1,0,0,2
1303318987,0,1,0,0,2
1303319004,0,1,0,0,2
1303319027,0,1,0,0,2
1303319044,0,1,0,0,2
1303319062,0,1,0,0,2
1303319084,0,1,0,0,2
1303319101,0,1,0,0,2
1303319118,0,1,0,0,2
1303319140,0,1,0,0,2
1303319158,0,1,0,0,2
1303319175,0,1,0,0,2
1303319197,0,1,0,0,2
1303319214,0,1,0,0,2
1303319232,0,1,0,0,2
1303319254,0,1,0,0,2
1303319271,0,1,0,1,2
1303319288,0,1,0,0,2
1303319311,0,1,0,0,2
1303319328,0,1,0,0,2
1303319345,0,1,0,0,2
1303319362,0,1,0,1,2
1303319385,0,1,0,0,2
1303319402,0,1,0,0,2
1303319419,0,1,0,0,2
1303319442,0,1,0,0,2
1303319459,0,1,0,1,2
1303319476,0,1,0,0,2
1303319499,0,1,0,0,2
1303319516,0,1,0,0,2
1303319533,0,1,0,0,2
1303319555,0,1,0,0,2
1303319572,0,1,0,1,1
1303319590,0,1,0,1,1
1303319612,0,1,0,0,2
1303319629,0,1,0,0,1
1303319646,0,1,0,1,2
1303319664,0,1,0,1,2
1303319687,0,1,0,0,2
1303319704,0,1,0,0,1
1303319721,0,1,0,1,2
1303319743,0,1,0,0,1
1303319761,0,1,0,0,2
1303319778,0,1,0,0,2
1303319800,0,1,0,1,2
1303319817,0,1,0,0,2
1303319834,0,1,0,0,2
1303319857,0,1,0,0,2
1303319874,0,1,0,0,2
1303319891,0,1,0,0,1
1303319914,0,1,0,0,2
1303319931,0,1,0,0,1
1303319948,0,1,0,0,2
1303319965,0,1,0,0,2
1303319988,0,1,0,0,2
1303320005,0,1,0,133,1
1303320022,0,0,0,132,2
1303320045,0,1,0,131,2
1303320062,0,1,0,127,2
1303320079,0,1,0,123,2
1303320102,0,1,0,121,2
1303320119,0,1,0,119,2
1303320136,0,1,0,120,1
1303320159,0,1,0,119,2
1303320176,0,1,0,118,2
1303320193,0,1,0,118,2
1303320216,0,1,0,117,2
1303320234,0,1,0,118,2
1303320251,0,1,0,118,2
1303320273,0,1,0,117,2
1303320290,0,1,0,117,2
1303320308,0,0,0,117,1
1303320325,0,1,0,117,1
1303320347,0,0,0,117,2
1303320364,0,1,0,116,2
1303320381,0,1,0,113,2
1303320405,0,1,0,116,2
1303320422,0,1,0,116,2
1303320439,0,1,0,115,2
1303320462,0,1,0,116,2
1303320479,0,1,0,115,2
1303320497,0,1,0,114,1
1303320519,0,1,0,114,1
1303320536,0,1,0,114,2
1303320553,0,1,0,114,2
1303320576,0,1,0,114,2
1303320593,0,1,0,113,2
1303320610,0,1,0,115,2
1303320633,0,1,0,115,2
1303320650,0,1,0,113,2
1303320667,0,1,0,0,2
1303320684,0,0,0,0,2
1303320706,0,1,0,0,2
1303320724,0,1,0,0,2
1303320741,0,1,0,0,1
1303320763,0,1,0,0,1
1303320780,0,1,0,0,2
1303320798,0,1,0,1,2
1303320820,0,1,0,1,2
1303320837,0,1,0,0,2
1303320854,0,1,0,0,2
1303320877,0,1,0,0,2
1303320894,0,1,0,0,2
1303320911,0,1,0,0,2
1303320934,0,1,0,0,2
1303320951,0,1,0,0,2
1303320968,0,1,0,1,2
1303320985,0,1,0,0,2
1303321007,0,1,0,1,2
1303321025,0,1,0,0,2
1303321042,0,1,0,0,2
1303321064,0,1,0,0,2
1303321081,0,1,0,0,1
1303321099,0,1,0,0,2
1303321122,0,1,0,0,2
1303321139,0,1,0,0,2
1303321156,0,1,0,0,2
1303321179,0,1,0,0,2
1303321196,0,1,0,1,2
1303321213,0,1,0,0,2
1303321236,0,1,0,0,2
1303321252,0,1,0,1,2
1303321270,0,1,0,1,2
1303321293,0,1,0,0,2
1303321310,0,1,0,0,2
1303321327,0,1,0,0,1
1303321344,0,1,0,0,1
1303321367,0,1,0,0,1
1303321384,0,1,0,0,2
1303321401,0,1,0,0,2
1303321423,0,1,0,0,2
1303321440,0,1,0,1,2
1303321457,0,1,0,0,2
1303321480,0,1,0,0,2
1303321497,0,1,0,0,2
1303321514,0,1,0,0,2
1303321536,0,1,0,1,2
1303321553,0,1,0,0,2
1303321571,0,1,0,0,2
1303321593,0,1,0,0,2
1303321610,0,1,0,0,2
1303321627,0,1,0,0,2
1303321645,0,1,0,0,2
1303321667,0,1,0,0,2
1303321684,0,1,0,0,2
1303321701,0,1,0,0,1
1303321724,0,1,0,0,2
1303321742,0,1,0,1,2
1303321758,0,1,0,0,2
1303321781,0,1,0,0,2
1303321798,0,1,0,1,2
1303321815,0,1,0,0,2
1303321838,0,1,0,0,2
1303321855,0,1,0,0,2
1303321872,0,1,0,1,2
1303321894,0,1,0,1,2
1303321911,0,1,0,0,2
1303321928,0,1,0,0,2
1303321945,0,1,0,0,2
1303321968,0,1,0,0,2
1303321985,0,1,0,0,2
1303322003,0,1,0,1,2
1303322025,0,1,0,1,2
1303322042,0,1,0,0,2
1303322059,0,1,0,1,2
1303322082,0,1,0,1,2
1303322099,0,1,0,0,2
1303322116,0,22,0,0,2
1303322138,0,24,0,0,2
1303322156,0,25,0,1,2
1303322173,0,26,0,0,2
1303322196,0,26,0,1,2
1303322212,0,26,0,0,2
1303322230,0,27,0,1,2
1303322252,0,1,0,0,2
1303322270,0,1,0,0,2
1303322287,0,1,0,0,2
1303322304,0,1,0,0,2
1303322327,0,1,0,0,2
1303322344,0,1,0,0,2
1303322361,0,1,0,0,2
1303322384,0,1,0,83,2
1303322401,0,1,113,133,2
1303322418,0,1,113,132,2
1303322440,0,1,114,130,2
1303322458,0,1,116,212,2
1303322477,0,1,117,123,3
1303322500,0,1,119,120,2
1303322518,0,1,121,208,3
1303322536,0,1,123,121,2
1303322560,0,1,126,121,2
1303322577,0,1,127,121,2
1303322596,0,1,129,119,2
1303322619,0,1,129,119,2
1303322637,0,1,130,121,3
1303322655,0,1,130,118,2
1303322679,0,1,130,118,3
1303322696,0,1,130,119,2
1303322715,0,1,130,119,2
1303322738,0,1,130,119,2
1303322756,0,1,130,119,3
1303322774,0,1,130,117,2
1303322798,0,1,130,118,3
1303322815,0,1,130,118,2
1303322834,0,1,130,118,3
1303322857,0,1,130,116,3
1303322875,0,1,130,115,2
1303322893,0,1,130,115,2
1303322917,0,1,130,116,2
1303322934,0,1,129,116,2
1303322953,0,1,129,117,2
1303322976,0,1,129,116,3
1303322994,0,1,129,116,3
1303323012,0,1,129,117,3
1303323036,0,1,129,114,3
1303323053,0,1,129,115,2
1303323070,0,1,129,116,2
1303323093,0,1,129,114,2
1303323112,0,1,129,115,2
1303323130,0,1,129,116,2
1303323154,0,1,129,114,2
1303323172,0,1,129,114,2
1303323190,0,1,129,113,2
1303323214,0,1,129,113,2
1303323232,0,1,129,113,2
1303323250,0,1,130,112,2
1303323273,0,1,130,112,2
1303323290,0,1,130,1,2
1303323308,0,1,130,1,2
1303323325,0,1,130,1,2
1303323347,0,1,130,1,2
1303323366,0,1,130,1,2
1303323383,0,1,130,1,2
1303323406,0,1,130,1,2
1303323423,0,1,130,1,2
1303323440,0,1,130,1,2
1303323462,0,1,130,1,2
1303323480,0,1,130,1,2
1303323497,0,1,129,1,2
1303323519,0,1,129,1,2
1303323536,0,1,129,1,2
1303323554,0,1,130,1,2
1303323576,0,1,130,1,2
1303323593,0,1,130,1,2
1303323610,0,1,130,1,2
1303323633,0,1,129,1,2
1303323650,0,1,129,1,2
1303323668,0,1,129,1,3
1303323685,0,1,129,1,3
1303323707,0,1,129,1,3
1303323725,0,1,130,1,2
1303323742,0,1,130,1,2
1303323764,0,1,130,1,2
1303323781,0,1,129,1,2
1303323799,0,1,130,1,2
1303323821,0,1,129,1,2
1303323839,0,1,130,1,2
1303323856,0,1,130,1,2
1303323879,0,1,129,1,3
1303323897,0,1,130,1,2
1303323915,0,1,129,1,2
1303323938,0,1,130,1,2
1303323955,0,1,130,1,2
1303323972,0,1,130,0,2
1303323995,0,1,129,0,2
1303324012,0,1,130,0,2
1303324029,0,1,129,0,2
1303324052,0,1,130,1,3
1303324068,0,1,130,0,3
1303324086,1,1,130,1,3
1303324103,1,1,130,1,3
1303324126,0,1,130,0,2
1303324143,0,1,130,0,3
1303324160,2,1,130,2,3
1303324183,2,1,130,2,3
1303324200,2,1,130,2,3
1303324217,2,1,130,2,3
1303324240,2,1,130,2,3
1303324258,2,1,130,2,3
1303324277,2,1,130,2,3
1303324300,2,1,130,2,3
1303324318,1,1,130,2,3
1303324336,2,1,130,2,3
1303324359,2,1,130,2,2
1303324377,2,1,130,2,3
1303324396,1,1,130,2,3
1303324419,2,1,130,2,3
1303324437,2,1,130,2,3
1303324455,1,1,130,2,3
1303324478,2,1,130,2,3
1303324496,1,1,130,2,3
1303324515,2,1,130,2,3
1303324538,1,1,130,2,3
1303324556,2,1,130,2,3
1303324574,2,1,130,2,3
1303324597,2,1,130,2,3
1303324615,1,1,129,2,3
1303324634,2,1,130,2,3
1303324657,1,1,130,2,3
1303324675,1,1,130,2,3
1303324693,2,1,130,2,3
1303324717,1,1,130,119,2
1303324734,1,1,130,132,3
1303324751,1,1,130,131,3
1303324773,1,1,130,128,3
1303324791,1,1,130,124,3
1303324808,1,1,130,122,3
1303324825,1,1,130,118,3
1303324848,0,1,130,120,2
1303324865,0,1,130,118,2
1303324883,0,1,130,118,3
1303324906,0,1,129,118,3
1303324924,0,1,130,118,2
1303324942,0,1,130,118,2
1303324965,0,1,130,117,2
1303324983,0,1,130,117,2
1303325002,0,1,130,116,2
1303325024,0,1,130,117,2
1303325043,0,1,130,118,2
1303325061,0,1,129,118,2
1303325084,0,1,129,116,2
1303325102,0,1,129,116,2
1303325121,0,1,130,118,2
1303325144,0,1,130,115,2
1303325162,0,1,130,116,2
1303325180,0,1,130,115,2
1303325203,0,1,130,115,2
1303325221,0,1,129,114,2
1303325240,0,1,129,115,2
1303325263,0,1,129,114,2
1303325281,0,1,130,115,2
1303325299,0,1,130,114,2
1303325322,0,1,129,114,2
1303325340,0,1,130,114,2
1303325359,0,1,129,114,2
1303325382,0,1,130,1,2
1303325399,0,1,129,0,2
1303325416,0,1,130,0,2
1303325439,0,1,130,0,2
1303325456,0,1,130,0,2
1303325473,0,1,129,1,3
1303325496,0,1,130,0,2
1303325513,0,1,130,0,2
1303325530,0,1,130,0,2
1303325552,0,1,130,0,2
1303325570,0,1,130,1,2
1303325587,0,1,130,1,2
1303325604,0,1,130,1,3
1303325626,0,1,130,0,2
1303325643,0,1,130,0,2
1303325661,0,1,130,0,2
1303325683,0,1,130,1,2
1303325700,0,1,130,1,2
1303325717,0,1,130,0,2
1303325740,0,1,129,0,3
1303325757,0,1,130,0,2
1303325774,0,1,130,0,2
1303325797,0,1,130,1,2
1303325815,0,1,130,1,3
1303325832,0,1,130,1,3
1303325855,0,1,130,1,3
1303325872,0,1,130,0,3
1303325889,0,1,130,0,2
1303325911,0,1,130,1,2
1303325928,0,1,130,1,2
1303325946,0,1,130,0,3
1303325963,0,1,130,0,2
1303325986,0,1,130,0,3
1303326003,0,1,130,0,2
1303326020,0,1,130,1,2
1303326042,0,1,130,1,3
1303326059,0,1,130,1,2
1303326076,0,1,130,0,2
1303326099,0,1,130,0,3
1303326116,0,1,130,1,3
1303326133,1,1,130,1,2
1303326156,1,1,130,1,3
1303326173,0,1,130,1,2
1303326191,0,1,130,0,2
1303326214,2,1,130,2,3
1303326231,2,1,130,2,3
1303326248,2,1,129,2,3
1303326271,2,1,129,2,3
1303326289,2,1,129,2,3
1303326307,2,1,129,2,3
1303326331,2,1,129,2,3
1303326348,1,1,129,2,3
1303326367,2,1,129,1,3
1303326385,2,1,129,2,3
1303326408,1,1,129,1,3
1303326426,1,1,129,1,3
1303326445,1,1,129,1,3
1303326467,1,1,129,0,3
1303326484,1,1,129,1,3
1303326501,1,1,129,2,3
1303326523,1,1,130,1,3
1303326541,0,1,130,0,3
1303326558,0,1,129,0,2
1303326581,0,1,130,0,3
1303326598,0,1,130,1,3
1303326615,0,1,130,1,2
1303326638,0,1,130,1,2
1303326655,0,1,130,1,3
1303326672,0,1,130,1,2
1303326694,0,1,130,0,2
1303326712,0,1,130,1,2
1303326729,0,1,130,1,2
1303326751,0,1,130,0,2
1303326768,0,1,130,0,2
1303326786,0,1,130,1,2
1303326803,0,1,130,1,2
1303326825,0,23,130,1,2
1303326842,0,23,130,1,2
1303326859,0,25,130,0,2
1303326882,0,26,130,1,2
1303326899,0,27,130,0,2
1303326916,0,27,130,0,2
1303326939,0,27,130,1,2
1303326956,0,27,130,0,2
1303326973,0,27,130,146,2
1303326996,0,27,130,133,2
1303327014,0,27,130,132,2
1303327032,0,27,130,128,2
1303327056,0,27,130,124,2
1303327073,0,27,130,122,2
1303327092,0,27,130,118,2
1303327115,0,27,129,118,2
1303327133,0,27,130,116,2
1303327151,0,27,130,116,2
1303327175,0,27,130,119,2
1303327192,0,26,130,117,2
1303327211,0,26,130,116,2
1303327234,0,26,130,117,2
1303327252,0,26,130,117,2
1303327270,0,26,130,115,3
1303327294,0,26,130,117,2
1303327311,0,26,130,116,3
1303327330,0,26,130,115,2
1303327353,0,26,130,115,2
1303327371,0,26,130,116,2
1303327389,0,26,130,115,2
1303327413,0,26,130,117,2
1303327430,0,26,130,115,2
1303327449,0,26,130,115,2
1303327472,0,25,130,115,2
1303327490,0,26,130,114,2
1303327508,0,26,130,115,2
1303327532,0,26,130,114,2
1303327549,0,25,130,116,2
1303327568,0,25,130,113,2
1303327592,0,25,130,114,2
1303327609,0,25,130,0,2
1303327626,0,25,130,0,2
1303327643,0,1,130,0,2
1303327666,0,1,131,0,2
1303327684,0,1,130,1,2
1303327701,0,1,130,0,2
1303327723,0,1,129,0,2
1303327741,0,1,130,1,2
1303327758,0,1,130,0,3
1303327780,0,1,130,0,2
1303327797,0,1,129,0,3
1303327815,0,1,129,0,2
1303327837,0,1,130,1,2
1303327854,0,1,130,0,2
1303327871,0,1,130,0,2
1303327894,0,1,130,0,3
1303327912,0,1,130,0,3
1303327929,0,1,130,0,2
1303327951,0,1,130,0,2
1303327968,0,1,130,1,2
1303327985,0,1,130,1,2
1303328002,0,1,130,0,2
1303328025,0,1,130,0,2
1303328042,0,1,130,0,2
1303328060,0,1,130,0,2
1303328082,0,1,130,1,3
1303328099,0,1,130,0,2
1303328116,0,1,130,0,2
1303328139,0,1,130,1,2
1303328156,0,1,130,0,3
1303328173,0,1,130,1,3
1303328196,0,1,130,0,3
1303328213,0,1,130,0,3
1303328231,0,1,130,0,3
1303328253,0,1,130,1,2
1303328270,0,1,130,84,2
1303328287,0,1,131,0,2
1303328304,0,1,130,1,2
1303328327,0,1,130,0,2
1303328344,0,1,130,0,3
1303328361,0,1,130,0,3
1303328384,0,1,130,0,3
1303328401,0,1,130,0,3
1303328418,0,1,0,0,2
1303328440,0,1,0,0,2
1303328458,0,1,0,1,2
1303328475,0,1,0,0,2
1303328497,0,1,0,0,2
1303328515,0,1,0,0,2
1303328532,0,1,0,0,2
1303328554,0,1,0,1,2
1303328571,0,1,0,1,2
1303328589,0,1,0,0,2
1303328612,0,1,0,0,2
1303328629,0,1,0,1,2
1303328646,0,1,0,0,2
1303328663,0,1,0,0,2
1303328686,0,1,0,0,2
1303328704,0,1,0,0,2
1303328720,0,1,0,1,2
1303328743,0,1,0,0,2
1303328760,0,1,0,1,2
1303328777,0,1,0,0,2
1303328800,0,1,0,1,2
1303328817,0,1,0,1,2
1303328834,0,1,0,1,2
1303328857,0,1,0,1,2
1303328874,0,1,0,0,2
1303328891,0,1,0,1,2
1303328913,0,1,0,0,2
1303328931,0,1,0,0,2
1303328948,0,1,0,1,2
1303328965,0,1,0,0,2
1303328988,0,1,0,0,2
1303329005,0,1,0,0,2
1303329022,0,1,0,1,2
1303329044,0,1,0,0,2
1303329061,0,1,0,0,2
1303329078,0,1,0,0,2
1303329100,0,1,0,1,2
1303329117,0,1,0,1,2
1303329135,0,1,0,133,2
1303329157,0,1,0,132,2
1303329174,0,1,0,130,2
1303329191,0,1,0,126,2
1303329214,0,1,0,121,2
1303329231,0,1,0,120,2
1303329248,0,1,0,120,2
1303329271,0,1,0,118,2
1303329289,0,1,0,119,2
1303329306,0,1,0,117,2
1303329323,0,1,0,117,2
1303329345,0,1,0,118,2
1303329364,0,1,0,118,2
1303329381,0,1,0,118,2
1303329403,0,1,0,116,2
1303329421,0,1,0,116,2
1303329438,0,1,0,116,2
1303329460,0,1,0,118,2
1303329477,0,1,0,118,2
1303329494,0,1,0,116,2
1303329517,0,1,0,116,2
1303329534,0,1,0,116,2
1303329552,0,1,0,116,2
1303329573,0,1,0,117,2
1303329591,0,1,0,114,2
1303329608,0,1,0,116,2
1303329625,0,1,0,115,2
1303329648,0,1,0,115,2
1303329665,0,1,0,114,2
1303329682,0,1,0,115,2
1303329705,0,1,0,115,2
1303329722,0,1,0,115,2
1303329739,0,1,0,113,2
1303329762,0,1,0,115,2
1303329780,0,1,0,1,2
1303329797,0,1,0,0,2
